IP,USUARIO,FECHA,METODO,CODIGORESPUESTA,TAMAOBJETO
16717215532,0,11052021011110,2,200,238
12819924036,0,11052021012301,1,200,2456
14476103165,0,11052021012302,2,200,20
12819924036,0,11052021012304,2,200,2585
14476103165,0,11052021012305,2,200,20
12819924036,0,11052021012306,2,200,238
185654136,0,11052021012355,1,200,2456
185654136,0,11052021012356,2,200,2585
185654136,0,11052021012357,2,200,238
543614836,0,11052021012637,1,200,118
14476103165,0,11052021012638,2,200,20
5436148249,0,11052021012639,1,200,5430
14476103165,0,11052021013252,2,200,20
320212245,0,11052021013251,1,200,2456
320212245,0,11052021013253,2,200,2585
320212245,0,11052021013255,2,200,238
14476103165,0,11052021014219,2,200,20
1953010731,0,11052021014218,1,200,2456
1953010731,0,11052021014219,2,200,2585
1953010731,0,11052021014220,2,200,238
14476103165,0,11052021014522,2,200,20
15989183168,0,11052021014522,1,200,2456
15989183168,0,11052021014523,2,200,2585
15989183168,0,11052021014524,2,200,238
14476103165,0,11052021015105,2,200,20
672078621,0,11052021015104,1,200,2456
672078621,0,11052021015105,2,200,2585
672078621,0,11052021015106,2,200,238
14476103165,0,11052021020215,2,200,20
2036149115,0,11052021020215,1,200,2456
2036149115,0,11052021020216,2,200,2585
2036149115,0,11052021020217,2,200,238
14476103165,0,11052021020606,2,200,20
10322625028,0,11052021020605,1,200,2456
10322625028,0,11052021020607,2,200,2585
10322625028,0,11052021020608,2,200,238
14476103165,0,11052021021325,2,200,20
15724511141,0,11052021021325,1,200,2456
15724511141,0,11052021021327,2,200,2585
15724511141,0,11052021021328,2,200,238
14476103165,0,11052021022325,2,200,20
121412254,0,11052021022325,1,200,2456
121412254,0,11052021022326,2,200,2585
121412254,0,11052021022327,2,200,238
14476103165,0,11052021022740,2,200,20
185654136,0,11052021022739,1,200,2456
185654136,0,11052021022740,2,200,2585
185654136,0,11052021022741,2,200,238
14476103165,0,11052021023219,2,200,20
51911526,0,11052021023219,1,200,2456
51911526,0,11052021023220,2,200,2585
51911526,0,11052021023220,2,200,238
14476103165,0,11052021024156,2,200,20
34942477,0,11052021024156,1,200,2456
34942477,0,11052021024157,2,200,2585
34942477,0,11052021024158,2,200,238
14476103165,0,11052021025013,2,200,20
206189186211,0,11052021025013,1,200,2456
206189186211,0,11052021025019,2,200,2585
206189186211,0,11052021025019,2,200,238
14476103165,0,11052021025300,2,200,20
15724511141,0,11052021025259,1,200,2456
15724511141,0,11052021025301,2,200,2585
15724511141,0,11052021025303,2,200,238
14476103165,0,11052021031222,2,200,20
1523223396,0,11052021031221,1,200,2456
1523223396,0,11052021031223,2,200,2585
1523223396,0,11052021031224,2,200,238
811817275,0,11052021031234,1,200,2456
811817275,0,11052021031235,2,200,2585
811817275,0,11052021031236,2,200,238
14476103165,0,11052021032107,2,200,20
12415615043,0,11052021032106,1,200,2456
12415615043,0,11052021032108,2,200,2585
12415615043,0,11052021032109,2,200,238
14476103165,0,11052021033547,2,200,20
650195137,0,11052021033547,1,200,2456
650195137,0,11052021033548,2,200,2585
650195137,0,11052021033549,2,200,238
14476103165,0,11052021033648,2,200,20
662496470,0,11052021033647,1,301,20
662497066,0,11052021033649,1,200,118
662496470,0,11052021033650,1,301,20
662497094,0,11052021033653,2,200,166
14476103165,0,11052021033736,2,200,20
662496468,0,11052021033736,1,301,20
662497064,0,11052021033737,1,200,5430
662497094,0,11052021033741,1,200,51338
662497094,0,11052021033742,1,200,44030
662497064,0,11052021033742,1,200,7081
662497094,0,11052021033742,1,200,3037
662497094,0,11052021033743,1,200,2938
662497064,0,11052021033743,1,200,2057
662497064,0,11052021033743,1,200,1834
662497064,0,11052021033744,2,200,166
14476103165,0,11052021034312,2,200,20
16786118188,0,11052021034311,1,200,2456
16786118188,0,11052021034312,2,200,2585
16786118188,0,11052021034313,2,200,238
14476103165,0,11052021034524,2,200,20
185220100255,0,11052021034524,2,200,415
14476103165,0,11052021035430,2,200,20
21021225039,0,11052021035430,1,200,2456
21021225039,0,11052021035431,2,200,2585
21021225039,0,11052021035432,2,200,238
14476103165,0,11052021040056,2,200,20
52163223126,0,11052021040055,1,200,2456
52163223126,0,11052021040056,2,200,2585
52163223126,0,11052021040058,2,200,238
14476103165,0,11052021040217,2,200,20
859522666,0,11052021040216,1,200,2456
859522666,0,11052021040218,2,200,2585
859522666,0,11052021040218,2,200,238
18617818126,0,11052021041126,1,301,0
14476103165,0,11052021041247,2,200,20
1679924345,0,11052021041247,1,200,2456
1679924345,0,11052021041248,2,200,2585
1679924345,0,11052021041253,2,200,238
18617818126,0,11052021041402,1,301,0
14476103165,0,11052021042341,2,200,20
15095114209,0,11052021042340,1,200,2456
15095114209,0,11052021042342,2,200,2585
15095114209,0,11052021042343,2,200,238
14476103165,0,11052021042635,2,200,20
1585818743,0,11052021042634,1,200,2456
1585818743,0,11052021042637,2,200,2585
1585818743,0,11052021042637,2,200,238
14476103165,0,11052021043404,2,200,20
12415615043,0,11052021043404,1,200,2456
12415615043,0,11052021043405,2,200,2585
12415615043,0,11052021043406,2,200,238
14476103165,0,11052021044441,2,200,20
20912611170,0,11052021044441,1,200,2456
20912611170,0,11052021044443,2,200,2585
20912611170,0,11052021044443,2,200,238
14476103165,0,11052021045108,2,200,20
21617714115,0,11052021045108,1,200,2456
21617714115,0,11052021045109,2,200,2585
14476103165,0,11052021045110,2,200,20
21617714115,0,11052021045110,2,200,238
14476103165,0,11052021045555,2,200,20
16923910693,0,11052021045555,1,200,2456
16923910693,0,11052021045556,2,200,2585
16923910693,0,11052021045557,2,200,238
14476103165,0,11052021050503,2,200,20
139597756,0,11052021050503,1,200,2456
139597756,0,11052021050504,2,200,2585
139597756,0,11052021050505,2,200,238
14476103165,0,11052021051129,2,200,20
5189146176,0,11052021051129,1,200,2456
5189146176,0,11052021051130,2,200,2585
5189146176,0,11052021051131,2,200,238
14476103165,0,11052021051301,2,200,20
54154156197,0,11052021051300,1,200,5430
14476103165,0,11052021051613,2,200,20
4710023176,0,11052021051612,2,200,2600
4710023176,0,11052021051614,2,200,238
14476103165,0,11052021052554,2,200,20
19318975222,0,11052021052554,1,200,2456
19318975222,0,11052021052555,2,200,2585
19318975222,0,11052021052555,2,200,238
14476103165,0,11052021052725,2,200,20
518115236,0,11052021052724,1,200,2456
518115236,0,11052021052725,2,200,2585
518115236,0,11052021052726,2,200,238
14476103165,0,11052021053624,2,200,20
16786118188,0,11052021053623,1,200,2456
16786118188,0,11052021053624,2,200,2585
16786118188,0,11052021053625,2,200,238
14476103165,0,11052021053800,2,200,20
667125310,0,11052021053759,1,200,2456
667125310,0,11052021053801,2,200,2585
667125310,0,11052021053802,2,200,238
14476103165,0,11052021054556,2,200,20
8512814342,0,11052021054556,1,200,2456
8512814342,0,11052021054557,2,200,2585
8512814342,0,11052021054558,2,200,238
14476103165,0,11052021054805,2,200,20
160153249218,0,11052021054804,1,200,2456
160153249218,0,11052021054805,2,200,2585
160153249218,0,11052021054806,2,200,238
14476103165,0,11052021060120,2,200,20
128199212194,0,11052021060120,1,200,2456
128199212194,0,11052021060126,2,200,2585
128199212194,0,11052021060127,2,200,238
14476103165,0,11052021060629,2,200,20
19850136166,0,11052021060628,1,200,2456
19850136166,0,11052021060630,2,200,2585
19850136166,0,11052021060630,2,200,238
14476103165,0,11052021061211,2,200,20
173254202176,0,11052021061210,1,200,2456
173254202176,0,11052021061212,2,200,2585
173254202176,0,11052021061213,2,200,238
14476103165,0,11052021061824,2,200,20
8512814356,0,11052021061823,1,200,2456
8512814356,0,11052021061824,2,200,2585
8512814356,0,11052021061825,2,200,238
14476103165,0,11052021062207,2,200,20
162023289,0,11052021062207,1,200,2456
162023289,0,11052021062209,2,200,2585
162023289,0,11052021062210,2,200,238
14476103165,0,11052021062748,2,200,20
91185211101,0,11052021062747,1,200,2456
91185211101,0,11052021062749,2,200,2585
91185211101,0,11052021062749,2,200,238
14476103165,0,11052021063509,2,200,20
144217772,0,11052021063508,1,200,2456
144217772,0,11052021063509,2,200,2585
144217772,0,11052021063510,2,200,238
14476103165,0,11052021063624,2,200,20
178162204238,0,11052021063624,1,405,60
178162204238,0,11052021063625,1,301,20
178162204238,0,11052021063626,1,200,5516
178162204238,0,11052021063627,1,404,4313
178162204238,0,11052021063628,1,404,4313
178162204238,0,11052021063628,1,404,4313
14476103165,0,11052021063823,2,200,20
16923910693,0,11052021063823,1,200,2456
16923910693,0,11052021063824,2,200,2585
16923910693,0,11052021063825,2,200,238
14476103165,0,11052021070141,2,200,20
139597581,0,11052021070140,1,200,2456
139597581,0,11052021070142,2,200,2585
139597581,0,11052021070143,2,200,238
14476103165,0,11052021070810,2,200,20
17382186123,0,11052021070810,1,200,2456
17382186123,0,11052021070811,2,200,2585
17382186123,0,11052021070812,2,200,238
14476103165,0,11052021071338,2,200,20
134209157198,0,11052021071338,1,200,2456
134209157198,0,11052021071339,2,200,2585
134209157198,0,11052021071341,2,200,238
14476103165,0,11052021071727,2,200,20
45251112105,0,11052021071726,1,200,2456
45251112105,0,11052021071728,2,200,2585
45251112105,0,11052021071730,2,200,238
14476103165,0,11052021072647,2,200,20
865817478,0,11052021072647,1,200,2456
865817478,0,11052021072648,2,200,2585
865817478,0,11052021072649,2,200,238
14476103165,0,11052021073004,2,200,20
20912611170,0,11052021073003,1,200,2456
20912611170,0,11052021073005,2,200,2585
20912611170,0,11052021073006,2,200,238
14476103165,0,11052021073438,2,200,20
1214163148,0,11052021073437,1,200,2456
121521920,0,11052021073444,1,200,2456
14476103165,0,11052021073933,2,200,20
5121024092,0,11052021073932,1,200,2456
5121024092,0,11052021073933,2,200,2585
5121024092,0,11052021073934,2,200,238
14476103165,0,11052021074139,2,200,20
10924144155,0,11052021074138,1,200,2456
10924144155,0,11052021074139,2,200,2585
10924144155,0,11052021074140,2,200,238
14476103165,0,11052021074834,2,200,20
320212245,0,11052021074834,1,200,2456
320212245,0,11052021074835,2,200,2585
320212245,0,11052021074836,2,200,238
14476103165,0,11052021075720,2,200,20
1198160253,0,11052021075720,1,200,2456
1198160253,0,11052021075721,2,200,2585
1198160253,0,11052021075723,2,200,238
16523213411,0,11052021075742,2,200,238
14476103165,0,11052021080742,2,200,20
14311025483,0,11052021080742,2,200,2600
14311025483,0,11052021080748,2,200,238
14476103165,0,11052021081924,2,200,20
3496167186,0,11052021081924,1,200,2456
3496167186,0,11052021081925,2,200,2585
3496167186,0,11052021081926,2,200,238
14476103165,0,11052021082759,2,200,20
162214114111,0,11052021082759,1,200,2456
162214114111,0,11052021082801,2,200,2585
162214114111,0,11052021082801,2,200,238
14476103165,0,11052021084352,2,200,20
15858187139,0,11052021084352,1,200,2456
15858187139,0,11052021084354,2,200,2585
15858187139,0,11052021084355,2,200,238
14476103165,0,11052021090036,2,200,20
80251219111,0,11052021090036,1,200,2456
80251219111,0,11052021090037,2,200,2585
80251219111,0,11052021090038,2,200,238
14476103165,0,11052021091658,2,200,20
157230141171,0,11052021091658,1,200,2456
157230141171,0,11052021091659,2,200,2585
157230141171,0,11052021091700,2,200,238
14476103165,0,11052021092957,2,200,20
167114100197,0,11052021092956,1,200,21798
14476103165,0,11052021093510,2,200,20
2139217107,0,11052021093510,1,200,2456
2139217107,0,11052021093511,2,200,2585
2139217107,0,11052021093512,2,200,238
14476103165,0,11052021094650,2,200,20
8916315491,0,11052021094650,2,200,415
14476103165,0,11052021095215,2,200,20
95111232233,0,11052021095215,1,200,2456
95111232233,0,11052021095216,2,200,2585
95111232233,0,11052021095216,2,200,238
14476103165,0,11052021100516,2,200,20
15614663138,0,11052021100516,3,301,0
14476103165,0,11052021101124,2,200,20
95111232233,0,11052021101123,1,200,2456
95111232233,0,11052021101124,2,200,2585
95111232233,0,11052021101125,2,200,238
14476103165,0,11052021102122,2,200,20
2074613187,0,11052021102122,1,200,194
14476103165,0,11052021102653,2,200,20
19310630100,0,11052021102652,2,404,4313
14476103165,0,11052021102958,2,200,20
67222156243,0,11052021102958,1,200,2456
67222156243,0,11052021102959,2,200,2585
67222156243,0,11052021103000,2,200,238
14476103165,0,11052021103923,2,200,20
18566413,0,11052021103923,1,404,17397
14476103165,0,11052021104122,2,200,20
3523149189,0,11052021104121,1,200,2456
3523149189,0,11052021104123,2,200,2585
3523149189,0,11052021104123,2,200,238
14476103165,0,11052021105357,2,200,20
407716748,0,11052021105356,1,200,118
207461360,0,11052021105401,1,200,189
14476103165,0,11052021105756,2,200,20
184168126206,0,11052021105755,1,200,2456
184168126206,0,11052021105756,2,200,2585
184168126206,0,11052021105757,2,200,238
14476103165,0,11052021110950,2,200,20
1981222632,0,11052021110950,1,200,2456
1981222632,0,11052021110951,2,200,2585
1981222632,0,11052021110952,2,200,238
14476103165,0,11052021112503,2,200,20
1856115435,0,11052021112502,1,200,2456
14476103165,0,11052021112504,2,200,20
1856115435,0,11052021112503,2,200,2585
1856115435,0,11052021112504,2,200,238
14476103165,0,11052021113056,2,200,20
662497064,0,11052021113055,1,200,5430
14476103165,0,11052021113736,2,200,20
1981222632,0,11052021113736,1,200,2456
1981222632,0,11052021113737,2,200,2585
1981222632,0,11052021113738,2,200,238
14476103165,0,11052021115114,2,200,20
18410772133,0,11052021115113,1,200,2456
18410772133,0,11052021115115,2,200,2585
18410772133,0,11052021115116,2,200,238
14476103165,0,11052021120245,2,200,20
64375212,0,11052021120245,1,200,2456
64375212,0,11052021120246,2,200,2585
64375212,0,11052021120247,2,200,238
14476103165,0,11052021121605,2,200,20
18816611391,0,11052021121604,1,200,2456
18816611391,0,11052021121605,2,200,2585
18816611391,0,11052021121606,2,200,238
14476103165,0,11052021122201,2,200,20
1883416576,0,11052021122200,1,200,21798
14476103165,0,11052021123850,2,200,20
9120620054,0,11052021123849,1,200,2456
9120620054,0,11052021123850,2,200,2585
9120620054,0,11052021123851,2,200,238
14476103165,0,11052021125102,2,200,20
1679923112,0,11052021125102,1,200,2456
14476103165,0,11052021125104,2,200,20
1679923112,0,11052021125103,2,200,2585
1679923112,0,11052021125105,2,200,238
14476103165,0,11052021125330,2,200,20
1852201027,0,11052021125330,2,200,415
14476103165,0,11052021130327,2,200,20
1856115377,0,11052021130327,1,200,2456
1856115377,0,11052021130329,2,200,2585
1856115377,0,11052021130330,2,200,238
14476103165,0,11052021130924,2,200,20
5217195240,0,11052021130924,1,200,5430
14476103165,0,11052021131738,2,200,20
3519810576,0,11052021131737,1,200,2456
3519810576,0,11052021131738,2,200,2585
3519810576,0,11052021131739,2,200,238
14476103165,0,11052021133217,2,200,20
1071808841,0,11052021133217,1,200,2456
1071808841,0,11052021133218,2,200,2585
1071808841,0,11052021133219,2,200,238
14476103165,0,11052021134620,2,200,20
6670138160,0,11052021134619,1,200,2456
6670138160,0,11052021134621,2,200,2585
6670138160,0,11052021134621,2,200,238
14476103165,0,11052021140150,2,200,20
35203161141,0,11052021140149,1,200,2456
35203161141,0,11052021140150,2,200,2585
35203161141,0,11052021140151,2,200,238
14476103165,0,11052021141702,2,200,20
16413238166,0,11052021141702,1,200,2456
16413238166,0,11052021141703,2,200,2585
14476103165,0,11052021141704,2,200,20
16413238166,0,11052021141703,2,200,238
14476103165,0,11052021142524,2,200,20
662496466,0,11052021142523,1,301,20
662497094,0,11052021142525,1,200,5430
662497064,0,11052021142537,2,200,166
14476103165,0,11052021143305,2,200,20
9384115158,0,11052021143304,1,200,2456
9384115158,0,11052021143305,2,200,2585
9384115158,0,11052021143306,2,200,238
14476103165,0,11052021144954,2,200,20
93174123197,0,11052021144953,1,200,2456
93174123197,0,11052021144954,2,200,2585
93174123197,0,11052021144955,2,200,238
14476103165,0,11052021150619,2,200,20
5217218882,0,11052021150619,1,200,2456
5217218882,0,11052021150620,2,200,2585
5217218882,0,11052021150621,2,200,238
14476103165,0,11052021152539,2,200,20
829921958,0,11052021152538,1,200,2456
829921958,0,11052021152540,2,200,2585
829921958,0,11052021152541,2,200,238
